userId,movieId,rating,timestamp,user_idx,movie_idx
1,2193,4.0,2000-07-30 18:28:30,0,830
1,2005,5.0,2000-07-30 18:28:30,0,754
1,1967,4.0,2000-07-30 18:28:30,0,740
1,2797,4.0,2000-07-30 18:28:30,0,1014
1,2105,4.0,2000-07-30 18:28:45,0,793
1,3479,4.0,2000-07-30 18:28:45,0,1194
1,2143,4.0,2000-07-30 18:28:45,0,818
1,2054,4.0,2000-07-30 18:29:07,0,770
1,3489,4.0,2000-07-30 18:29:35,0,1198
1,2253,2.0,2000-07-30 18:29:35,0,839
1,673,3.0,2000-07-30 18:29:35,0,299
1,1920,4.0,2000-07-30 18:29:40,0,719
1,3439,4.0,2000-07-30 18:29:59,0,1181
1,3440,4.0,2000-07-30 18:29:59,0,1182
1,1198,5.0,2000-07-30 18:30:27,0,467
1,1196,5.0,2000-07-30 18:30:27,0,465
1,3793,5.0,2000-07-30 18:30:55,0,1266
1,2692,5.0,2000-07-30 18:30:55,0,976
1,1214,4.0,2000-07-30 18:30:55,0,481
1,3062,4.0,2000-07-30 18:31:12,0,1086
1,2944,5.0,2000-07-30 18:31:12,0,1047
1,1197,5.0,2000-07-30 18:31:12,0,466
1,2949,5.0,2000-07-30 18:31:28,0,1050
1,2028,4.0,2000-07-30 18:31:28,0,766
1,2571,5.0,2000-07-30 18:31:28,0,945
1,1291,5.0,2000-07-30 18:31:49,0,546
1,3703,5.0,2000-07-30 18:31:49,0,1245
1,1222,5.0,2000-07-30 18:31:49,0,489
1,1220,5.0,2000-07-30 18:31:49,0,487
1,457,5.0,2000-07-30 18:31:49,0,221
1,110,4.0,2000-07-30 18:36:16,0,59
1,2947,5.0,2000-07-30 18:36:16,0,1048
1,1954,5.0,2000-07-30 18:36:16,0,729
1,2948,5.0,2000-07-30 18:36:31,0,1049
1,2000,4.0,2000-07-30 18:36:51,0,749
1,6,4.0,2000-07-30 18:37:04,0,4
1,2529,5.0,2000-07-30 18:37:22,0,936
1,2427,5.0,2000-07-30 18:37:22,0,908
1,2993,5.0,2000-07-30 18:37:22,0,1065
1,2991,5.0,2000-07-30 18:37:51,0,1064
1,592,4.0,2000-07-30 18:37:51,0,277
1,3639,4.0,2000-07-30 18:37:51,0,1230
1,3527,4.0,2000-07-30 18:37:51,0,1207
1,1573,5.0,2000-07-30 18:38:10,0,632
1,1275,5.0,2000-07-30 18:38:10,0,533
1,2916,4.0,2000-07-30 18:38:10,0,1040
1,2406,4.0,2000-07-30 18:38:30,0,894
1,2273,4.0,2000-07-30 18:38:30,0,841
1,1408,3.0,2000-07-30 18:38:30,0,597
1,316,3.0,2000-07-30 18:38:30,0,156
1,2528,3.0,2000-07-30 18:38:48,0,935
1,3441,5.0,2000-07-30 18:38:48,0,1183
1,480,4.0,2000-07-30 18:39:06,0,229
1,1587,5.0,2000-07-30 18:39:06,0,636
1,423,3.0,2000-07-30 18:39:23,0,208
1,2640,4.0,2000-07-30 18:39:37,0,961
1,1049,5.0,2000-07-30 18:40:00,0,414
1,2058,5.0,2000-07-30 18:40:00,0,771
1,70,3.0,2000-07-30 18:40:00,0,43
1,733,4.0,2000-07-30 18:40:00,0,310
1,3740,4.0,2000-07-30 18:40:17,0,1252
1,2366,4.0,2000-07-30 18:41:02,0,873
1,919,5.0,2000-07-30 18:41:15,0,367
1,2987,5.0,2000-07-30 18:41:35,0,1061
1,3168,4.0,2000-07-30 18:41:35,0,1112
1,1127,4.0,2000-07-30 18:41:53,0,445
1,2414,3.0,2000-07-30 18:41:53,0,901
1,2115,5.0,2000-07-30 18:42:09,0,799
1,590,4.0,2000-07-30 18:42:26,0,276
1,349,4.0,2000-07-30 18:42:43,0,173
1,2046,4.0,2000-07-30 18:42:43,0,767
1,648,3.0,2000-07-30 18:42:43,0,294
1,2470,5.0,2000-07-30 18:43:08,0,920
1,362,5.0,2000-07-30 18:43:08,0,181
1,2617,2.0,2000-07-30 18:43:08,0,958
1,2450,4.0,2000-07-30 18:43:40,0,913
1,1676,3.0,2000-07-30 18:43:40,0,663
1,2641,5.0,2000-07-30 18:43:40,0,962
1,1552,4.0,2000-07-30 18:43:40,0,627
1,2094,5.0,2000-07-30 18:44:13,0,789
1,736,3.0,2000-07-30 18:44:13,0,311
1,1031,5.0,2000-07-30 18:44:13,0,405
1,552,4.0,2000-07-30 18:44:13,0,266
1,1377,3.0,2000-07-30 18:44:13,0,583
1,1023,5.0,2000-07-30 18:44:41,0,399
1,2761,5.0,2000-07-30 18:45:03,0,1001
1,1,4.0,2000-07-30 18:45:03,0,0
1,1282,5.0,2000-07-30 18:45:03,0,538
1,1032,5.0,2000-07-30 18:46:31,0,406
1,1025,5.0,2000-07-30 18:46:31,0,400
1,3034,5.0,2000-07-30 18:46:31,0,1078
1,2139,5.0,2000-07-30 18:46:31,0,814
1,2137,5.0,2000-07-30 18:46:31,0,812
1,661,5.0,2000-07-30 18:47:18,0,296
1,2090,5.0,2000-07-30 18:47:18,0,788
1,2096,4.0,2000-07-30 18:47:18,0,790
1,2078,5.0,2000-07-30 18:47:18,0,779
1,596,5.0,2000-07-30 18:47:18,0,281
1,2141,5.0,2000-07-30 18:47:18,0,816
1,1029,5.0,2000-07-30 18:47:35,0,403
1,2116,5.0,2000-07-30 18:47:56,0,800
1,1030,3.0,2000-07-30 18:48:23,0,404
1,608,5.0,2000-07-30 18:48:51,0,285
1,50,5.0,2000-07-30 18:48:51,0,36
1,1617,5.0,2000-07-30 18:49:11,0,648
1,1089,5.0,2000-07-30 18:49:11,0,429
1,1213,5.0,2000-07-30 18:49:11,0,480
1,296,3.0,2000-07-30 18:49:27,0,148
1,2268,4.0,2000-07-30 18:49:49,0,840
1,2580,5.0,2000-07-30 18:50:00,0,947
1,1396,3.0,2000-07-30 18:50:17,0,594
1,2985,4.0,2000-07-30 18:50:34,0,1059
1,1805,4.0,2000-07-30 18:50:56,0,695
1,1620,4.0,2000-07-30 18:50:56,0,650
1,2616,4.0,2000-07-30 18:51:20,0,957
1,3247,3.0,2000-07-30 18:51:48,0,1128
1,2387,5.0,2000-07-30 18:52:03,0,883
1,954,5.0,2000-07-30 18:53:39,0,380
1,1208,4.0,2000-07-30 18:54:10,0,475
2,318,3.0,2015-10-24 19:27:15,1,158
2,79132,4.0,2015-10-24 19:27:21,1,2039
2,115713,3.5,2015-10-24 19:27:34,1,2207
2,99114,3.5,2015-10-24 19:27:54,1,2142
2,112552,4.0,2015-10-24 19:28:02,1,2196
2,3578,4.0,2015-10-24 19:28:05,1,1217
2,91529,3.5,2015-10-24 19:28:11,1,2106
2,74458,4.0,2015-10-24 19:28:46,1,2023
2,91658,2.5,2015-10-24 19:28:58,1,2110
2,77455,3.0,2015-10-24 19:29:01,1,2030
2,6874,4.0,2015-10-24 19:29:12,1,1602
2,8798,3.5,2015-10-24 19:29:20,1,1686
2,106782,5.0,2015-10-24 19:29:26,1,2172
2,71535,3.0,2015-10-24 19:29:34,1,2012
2,60756,5.0,2015-10-24 19:29:40,1,1952
2,46970,4.0,2015-10-24 19:30:13,1,1825
2,333,4.0,2015-10-24 19:30:29,1,165
2,48516,4.0,2015-10-24 19:31:04,1,1840
2,58559,4.5,2015-10-24 19:32:21,1,1932
2,109487,3.0,2015-10-24 19:32:25,1,2181
2,68157,4.5,2015-10-24 19:32:34,1,1988
3,1275,3.5,2011-05-27 02:28:43,2,533
3,2105,2.0,2011-05-27 02:32:39,2,793
3,1371,3.0,2011-05-27 02:32:41,2,577
3,914,0.5,2011-05-27 02:32:47,2,363
3,1263,0.5,2011-05-27 02:32:49,2,523
3,2080,0.5,2011-05-27 02:32:52,2,780
3,31,0.5,2011-05-27 02:32:58,2,25
3,720,0.5,2011-05-27 02:33:15,2,307
3,3703,5.0,2011-05-27 02:33:23,2,1245
3,849,5.0,2011-05-27 02:33:31,2,344
3,647,0.5,2011-05-27 02:33:39,2,293
3,1272,0.5,2011-05-27 02:33:44,2,530
3,1093,0.5,2011-05-27 02:33:47,2,433
3,2288,4.0,2011-05-27 02:33:51,2,844
3,3210,0.5,2011-05-27 02:33:58,2,1122
3,1587,4.5,2011-05-27 02:40:03,2,636
3,72378,0.5,2011-05-27 02:42:44,2,2017
3,2018,0.5,2011-05-27 02:42:55,2,761
3,1302,0.5,2011-05-27 02:43:09,2,555
3,1124,0.5,2011-05-27 02:43:36,2,443
4,902,4.0,1999-12-13 09:47:26,3,353
4,417,2.0,1999-12-13 09:47:47,3,204
4,1304,3.0,1999-12-13 09:47:47,3,557
4,2959,2.0,1999-12-13 09:48:48,3,1055
4,2712,2.0,1999-12-13 09:49:02,3,985
4,162,5.0,1999-12-13 09:49:31,3,79
4,599,2.0,1999-12-13 09:49:47,3,283
4,538,5.0,1999-12-13 09:50:36,3,258
4,2019,2.0,1999-12-13 09:51:30,3,762
4,368,4.0,1999-12-13 09:51:30,3,185
4,1283,5.0,1999-12-13 09:51:30,3,539
4,2921,4.0,1999-12-13 09:51:48,3,1043
4,2583,5.0,1999-12-13 09:54:23,3,949
4,2973,2.0,1999-12-13 09:55:46,3,1058
4,1079,2.0,1999-12-13 09:55:46,3,423
4,1199,2.0,1999-12-13 09:56:07,3,468
4,1967,5.0,1999-12-13 09:56:07,3,740
4,2692,5.0,1999-12-13 09:56:53,3,976
4,2076,4.0,1999-12-13 09:57:32,3,778
4,215,5.0,1999-12-13 09:57:58,3,105
4,800,4.0,1999-12-13 09:58:26,3,331
4,509,1.0,1999-12-13 09:58:26,3,243
4,319,5.0,1999-12-13 09:59:42,3,159
4,1025,4.0,1999-12-13 10:00:32,3,400
4,457,5.0,1999-12-13 10:00:59,3,221
4,1084,5.0,1999-12-13 10:00:59,3,426
4,260,5.0,1999-12-13 10:00:59,3,131
4,553,2.0,1999-12-13 10:01:41,3,267
4,1073,4.0,1999-12-13 10:04:43,3,420
4,2078,5.0,1999-12-13 10:05:21,3,779
4,919,5.0,1999-12-13 10:05:21,3,367
4,899,4.0,1999-12-13 10:07:33,3,351
4,1947,5.0,1999-12-13 10:07:33,3,725
4,1288,4.0,1999-12-13 10:07:33,3,543
4,1282,5.0,1999-12-13 10:07:33,3,538
4,914,5.0,1999-12-13 10:07:50,3,363
4,588,4.0,1999-12-13 10:07:50,3,274
4,1213,4.0,1999-12-13 10:08:49,3,480
4,1449,5.0,1999-12-13 10:09:27,3,605
4,1517,4.0,1999-12-13 10:09:50,3,621
4,2683,4.0,1999-12-13 10:09:50,3,971
4,1617,2.0,1999-12-13 10:10:37,3,648
4,904,4.0,1999-12-13 10:10:37,3,355
4,2467,4.0,1999-12-13 10:10:58,3,918
4,492,5.0,1999-12-13 10:11:12,3,235
4,1732,4.0,1999-12-13 10:11:29,3,680
4,648,3.0,1999-12-13 10:11:46,3,294
4,1597,1.0,1999-12-13 10:11:46,3,641
4,3044,5.0,1999-12-13 10:12:00,3,1082
4,1719,4.0,1999-12-13 10:12:36,3,675
4,296,1.0,1999-12-14 12:09:10,3,148
4,2571,1.0,1999-12-14 12:09:45,3,945
4,47,2.0,1999-12-14 12:10:25,3,34
4,32,2.0,1999-12-14 12:10:47,3,26
4,1466,4.0,1999-12-14 12:11:32,3,609
4,235,2.0,1999-12-14 12:11:53,3,118
4,2770,2.0,1999-12-14 12:12:33,3,1004
4,920,5.0,1999-12-14 12:13:22,3,368
4,1077,5.0,1999-12-14 12:14:52,3,421
4,1391,1.0,1999-12-14 12:16:06,3,591
4,912,5.0,1999-12-14 12:18:22,3,361
4,908,5.0,1999-12-14 12:18:22,3,357
4,910,5.0,1999-12-14 12:19:49,3,359
4,2186,5.0,1999-12-14 12:20:08,3,829
4,1250,5.0,1999-12-14 12:20:08,3,511
4,1203,5.0,1999-12-14 12:20:25,3,471
4,1834,5.0,1999-12-14 12:22:14,3,699
4,475,5.0,1999-12-14 12:24:50,3,227
4,1704,1.0,1999-12-19 18:43:35,3,672
4,222,1.0,1999-12-19 18:44:00,3,108
4,345,4.0,1999-12-19 18:44:23,3,171
4,1895,4.0,1999-12-19 18:46:19,3,711
4,3481,2.0,2000-07-25 15:17:23,3,1195
4,3508,5.0,2000-07-25 15:19:11,3,1203
4,58,3.0,2000-07-25 15:20:44,3,38
4,265,5.0,2000-07-25 15:21:08,3,134
4,342,5.0,2000-07-25 15:21:40,3,169
4,1094,3.0,2000-07-25 15:21:40,3,434
4,1188,5.0,2000-07-25 15:21:40,3,461
4,930,5.0,2000-07-25 15:22:51,3,374
4,1259,4.0,2000-07-25 15:25:28,3,519
4,1198,3.0,2000-07-25 15:25:28,3,467
4,1197,5.0,2000-07-25 15:26:03,3,466
4,1291,4.0,2000-07-25 15:26:03,3,546
4,1196,5.0,2000-07-25 15:26:03,3,465
4,539,1.0,2000-07-25 15:27:12,3,259
4,3175,1.0,2000-07-25 15:28:50,3,1115
4,2336,2.0,2000-07-25 15:29:24,3,863
4,3160,4.0,2000-07-25 15:32:01,3,1111
4,2858,5.0,2000-07-25 15:32:20,3,1028
4,1179,4.0,2000-07-25 15:33:00,3,457
4,1211,1.0,2000-07-25 15:33:25,3,478
4,1225,4.0,2000-07-25 15:35:26,3,492
4,3386,4.0,2000-07-25 15:36:35,3,1168
4,1892,2.0,2000-07-25 15:37:11,3,709
4,2791,5.0,2000-07-25 15:40:28,3,1008
4,1103,5.0,2000-07-25 15:42:03,3,440
4,1086,5.0,2000-07-25 15:42:03,3,427
4,3176,4.0,2000-07-25 15:42:51,3,1116
4,2174,5.0,2000-07-25 15:44:15,3,827
4,1219,4.0,2000-07-25 15:46:01,3,486
4,2762,4.0,2000-07-25 15:46:26,3,1002
4,593,5.0,2000-07-25 15:46:26,3,278
4,608,5.0,2000-07-25 15:46:48,3,285
4,1907,3.0,2000-07-25 15:55:05,3,712
4,1057,3.0,2000-07-25 15:56:18,3,415
4,3083,5.0,2000-07-26 14:41:27,3,1092
4,176,5.0,2000-07-26 14:42:45,3,90
4,2359,4.0,2000-07-26 14:43:10,3,870
4,2324,1.0,2000-07-26 14:43:10,3,858
4,1885,3.0,2000-07-26 14:43:37,3,708
4,1883,4.0,2000-07-26 14:44:02,3,706
4,1265,4.0,2000-07-26 14:44:44,3,524
4,2599,5.0,2000-07-26 14:44:44,3,953
4,232,5.0,2000-07-26 14:44:44,3,115
4,892,4.0,2000-07-26 14:45:14,3,349
4,1641,4.0,2000-07-26 14:45:58,3,654
4,125,5.0,2000-07-26 14:45:58,3,63
4,3358,3.0,2000-07-26 14:45:58,3,1162
4,52,3.0,2000-07-26 14:46:26,3,37
4,348,4.0,2000-07-26 14:46:26,3,172
4,1500,4.0,2000-07-26 14:47:10,3,618
4,2395,3.0,2000-07-26 14:55:06,3,887
4,3255,4.0,2000-07-26 14:55:06,3,1133
4,357,3.0,2000-07-26 14:55:06,3,179
4,898,5.0,2000-07-26 14:55:47,3,350
4,1183,1.0,2000-07-28 10:01:53,3,458
4,2763,1.0,2000-07-28 10:03:41,3,1003
4,595,3.0,2001-04-09 20:36:49,3,280
4,2997,4.0,2001-04-09 20:36:50,3,1067
4,4144,3.0,2001-04-09 20:38:05,3,1339
4,4239,5.0,2001-04-09 20:38:05,3,1352
4,4034,5.0,2001-04-09 20:39:13,3,1326
4,4020,3.0,2001-04-09 20:40:56,3,1319
4,2628,1.0,2001-04-09 20:41:34,3,960
4,247,3.0,2001-04-09 20:41:34,3,123
4,3489,1.0,2001-04-09 20:41:48,3,1198
4,1266,4.0,2001-04-09 20:43:57,3,525
4,3996,4.0,2001-04-09 20:45:30,3,1304
4,3911,3.0,2001-04-09 20:45:49,3,1286
4,4033,4.0,2001-04-09 20:45:49,3,1325
4,3967,4.0,2001-04-09 20:46:04,3,1291
4,4027,3.0,2001-04-09 20:46:41,3,1323
4,4029,3.0,2001-04-09 20:47:06,3,1324
5,592,3.0,1996-11-08 06:32:27,4,277
5,590,5.0,1996-11-08 06:32:27,4,276
5,296,5.0,1996-11-08 06:32:28,4,148
5,380,2.0,1996-11-08 06:32:28,4,194
5,150,3.0,1996-11-08 06:32:28,4,70
5,457,4.0,1996-11-08 06:33:21,4,221
5,588,4.0,1996-11-08 06:33:21,4,274
5,344,3.0,1996-11-08 06:33:22,4,170
5,153,3.0,1996-11-08 06:33:22,4,72
5,349,3.0,1996-11-08 06:33:52,4,173
5,595,5.0,1996-11-08 06:33:52,4,280
5,316,2.0,1996-11-08 06:33:52,4,156
5,318,3.0,1996-11-08 06:34:40,4,158
5,110,4.0,1996-11-08 06:34:40,4,59
5,50,4.0,1996-11-08 06:34:41,4,36
5,34,4.0,1996-11-08 06:34:41,4,27
5,364,3.0,1996-11-08 06:34:42,4,182
5,527,5.0,1996-11-08 06:36:00,4,250
5,39,3.0,1996-11-08 06:36:01,4,29
5,597,3.0,1996-11-08 06:36:02,4,282
5,1,4.0,1996-11-08 06:36:02,4,0
5,265,3.0,1996-11-08 06:38:49,4,134
5,367,4.0,1996-11-08 06:38:49,4,184
5,515,3.0,1996-11-08 06:38:49,4,245
5,357,2.0,1996-11-08 06:40:38,4,179
5,261,4.0,1996-11-08 06:40:38,4,132
5,21,4.0,1996-11-08 06:40:38,4,17
5,594,5.0,1996-11-08 06:40:38,4,279
5,58,5.0,1996-11-08 06:40:38,4,38
5,608,3.0,1996-11-08 06:40:58,4,285
5,531,4.0,1996-11-08 06:40:58,4,252
5,589,3.0,1996-11-08 06:40:58,4,275
5,596,5.0,1996-11-08 06:41:32,4,281
5,410,3.0,1996-11-08 06:41:32,4,200
5,253,3.0,1996-11-08 06:41:32,4,127
5,36,4.0,1996-11-08 06:41:32,4,28
6,592,3.0,1996-10-17 11:51:49,5,277
6,590,5.0,1996-10-17 11:51:49,5,276
6,380,4.0,1996-10-17 11:51:50,5,194
6,296,2.0,1996-10-17 11:51:50,5,148
6,150,4.0,1996-10-17 11:51:50,5,70
6,588,5.0,1996-10-17 11:52:26,5,274
6,165,3.0,1996-10-17 11:52:26,5,82
6,344,3.0,1996-10-17 11:52:26,5,170
6,153,3.0,1996-10-17 11:52:26,5,72
6,349,5.0,1996-10-17 11:52:26,5,173
6,593,4.0,1996-10-17 11:52:54,5,278
6,595,5.0,1996-10-17 11:52:54,5,280
6,457,5.0,1996-10-17 11:52:54,5,221
6,231,3.0,1996-10-17 11:52:54,5,114
6,316,5.0,1996-10-17 11:52:54,5,156
6,434,4.0,1996-10-17 11:53:20,5,213
6,318,5.0,1996-10-17 11:53:20,5,158
6,329,4.0,1996-10-17 11:53:20,5,163
6,480,5.0,1996-10-17 11:53:20,5,229
6,356,5.0,1996-10-17 11:53:20,5,178
6,339,4.0,1996-10-17 11:54:13,5,168
6,161,3.0,1996-10-17 11:54:13,5,78
6,292,4.0,1996-10-17 11:54:13,5,146
6,208,3.0,1996-10-17 11:54:13,5,104
6,10,3.0,1996-10-17 11:54:13,5,7
6,253,3.0,1996-10-17 11:54:43,5,127
6,185,3.0,1996-10-17 11:54:43,5,93
6,288,2.0,1996-10-17 11:54:43,5,144
6,454,4.0,1996-10-17 11:54:43,5,219
6,110,5.0,1996-10-17 11:54:43,5,59
6,364,5.0,1996-10-17 11:55:17,5,182
6,367,4.0,1996-10-17 11:55:17,5,184
6,377,5.0,1996-10-17 11:55:17,5,192
6,47,4.0,1996-10-17 11:55:17,5,34
6,589,3.0,1996-10-17 11:55:17,5,275
6,500,5.0,1996-10-17 11:55:54,5,239
6,597,4.0,1996-10-17 11:55:54,5,282
6,34,4.0,1996-10-17 11:55:54,5,27
6,410,3.0,1996-10-17 11:55:54,5,200
6,587,5.0,1996-10-17 11:56:21,5,273
6,50,1.0,1996-10-17 11:56:21,5,36
6,225,4.0,1996-10-17 11:56:21,5,111
6,19,2.0,1996-10-17 11:56:22,5,15
6,21,2.0,1996-10-17 11:56:22,5,17
6,527,3.0,1996-10-17 11:57:06,5,250
6,539,3.0,1996-10-17 11:57:06,5,259
6,32,4.0,1996-10-17 11:57:06,5,26
6,357,3.0,1996-10-17 11:57:37,5,179
6,266,3.0,1996-10-17 11:57:37,5,135
6,317,4.0,1996-10-17 11:57:37,5,157
6,160,5.0,1996-10-17 11:57:37,5,77
6,440,4.0,1996-10-17 11:57:37,5,215
6,350,5.0,1996-10-17 11:58:09,5,174
6,435,3.0,1996-10-17 11:58:09,5,214
6,11,4.0,1996-10-17 11:58:09,5,8
6,432,5.0,1996-10-17 11:58:09,5,212
6,474,4.0,1996-10-17 11:58:42,5,226
6,282,3.0,1996-10-17 11:58:42,5,143
6,509,3.0,1996-10-17 11:58:42,5,243
6,315,4.0,1996-10-17 11:58:42,5,155
6,2,4.0,1996-10-17 11:58:42,5,1
6,95,4.0,1996-10-17 11:59:19,5,52
6,17,4.0,1996-10-17 11:59:19,5,13
6,553,5.0,1996-10-17 11:59:19,5,267
6,236,4.0,1996-10-17 11:59:19,5,119
6,508,4.0,1996-10-17 11:59:46,5,242
6,196,3.0,1996-10-17 11:59:46,5,99
6,337,5.0,1996-10-17 11:59:46,5,166
6,141,4.0,1996-10-17 11:59:46,5,66
6,151,4.0,1996-10-17 11:59:46,5,71
6,736,5.0,1996-10-17 12:00:19,5,311
6,252,4.0,1996-10-17 12:00:19,5,126
6,204,3.0,1996-10-17 12:00:19,5,102
6,186,3.0,1996-10-17 12:00:19,5,94
6,62,4.0,1996-10-17 12:01:00,5,40
6,158,4.0,1996-10-17 12:01:00,5,75
6,293,3.0,1996-10-17 12:01:00,5,147
6,261,4.0,1996-10-17 12:01:35,5,132
6,25,3.0,1996-10-17 12:01:35,5,21
6,168,5.0,1996-10-17 12:01:35,5,83
6,256,3.0,1996-10-17 12:02:06,5,128
6,353,4.0,1996-10-17 12:02:06,5,176
6,265,3.0,1996-10-17 12:02:06,5,134
6,36,5.0,1996-10-17 12:02:06,5,28
6,368,5.0,1996-10-17 12:02:06,5,185
6,105,3.0,1996-10-17 12:02:37,5,57
6,6,4.0,1996-10-17 12:02:37,5,4
6,333,5.0,1996-10-17 12:02:37,5,165
6,224,3.0,1996-10-17 12:03:14,5,110
6,370,4.0,1996-10-17 12:03:14,5,186
6,515,4.0,1996-10-17 12:03:14,5,245
6,485,3.0,1996-10-17 12:03:14,5,231
6,31,3.0,1996-10-17 12:03:39,5,25
6,16,4.0,1996-10-17 12:03:39,5,12
6,497,3.0,1996-10-17 12:03:39,5,238
6,594,4.0,1996-10-17 12:03:39,5,279
6,355,4.0,1996-10-17 12:03:39,5,177
6,520,3.0,1996-10-17 12:04:04,5,248
6,608,3.0,1996-10-17 12:04:04,5,285
6,466,2.0,1996-10-17 12:04:04,5,223
6,277,5.0,1996-10-17 12:04:04,5,140
6,22,5.0,1996-10-17 12:04:35,5,18
6,237,4.0,1996-10-17 12:04:35,5,120
6,552,3.0,1996-10-17 12:04:35,5,266
6,273,3.0,1996-10-17 12:04:35,5,138
6,276,4.0,1996-10-17 12:05:07,5,139
6,468,4.0,1996-10-17 12:05:07,5,224
6,163,3.0,1996-10-17 12:05:07,5,80
6,45,3.0,1996-10-17 12:05:07,5,32
6,342,3.0,1996-10-17 12:05:38,5,169
6,348,3.0,1996-10-17 12:05:38,5,172
6,181,3.0,1996-10-17 12:05:38,5,92
6,5,5.0,1996-10-17 12:05:38,5,3
6,230,5.0,1996-10-17 12:06:06,5,113
6,145,4.0,1996-10-17 12:06:06,5,68
6,381,3.0,1996-10-17 12:06:34,5,195
6,218,2.0,1996-10-17 12:06:34,5,107
6,112,4.0,1996-10-17 12:06:34,5,61
6,362,3.0,1996-10-17 12:06:34,5,181
6,207,4.0,1996-10-17 12:07:04,5,103
6,222,4.0,1996-10-17 12:07:04,5,108
6,616,5.0,1996-10-17 12:07:42,5,288
6,327,1.0,1996-10-17 12:07:42,5,161
6,455,3.0,1996-10-17 12:07:42,5,220
6,475,4.0,1996-10-17 12:08:19,5,227
6,540,3.0,1996-10-17 12:08:19,5,260
6,216,4.0,1996-10-17 12:08:19,5,106
6,543,3.0,1996-10-17 12:08:19,5,263
6,303,3.0,1996-10-17 12:08:19,5,150
6,371,3.0,1996-10-17 12:09:01,5,187
6,596,3.0,1996-10-17 12:09:01,5,281
6,491,4.0,1996-10-17 12:09:01,5,234
6,477,4.0,1996-10-17 12:09:01,5,228
6,234,2.0,1996-10-17 12:09:36,5,117
6,257,5.0,1996-10-17 12:09:36,5,129
6,494,3.0,1996-10-17 12:09:36,5,237
6,419,3.0,1996-10-17 12:10:24,5,205
6,532,3.0,1996-10-17 12:10:24,5,253
6,170,3.0,1996-10-17 12:11:03,5,85
6,60,4.0,1996-10-17 12:11:03,5,39
6,248,5.0,1996-10-17 12:11:03,5,124
6,7,4.0,1996-10-17 12:11:04,5,5
6,3,5.0,1996-10-17 12:11:36,5,2
6,531,3.0,1996-10-17 12:11:36,5,252
6,374,3.0,1996-10-17 12:11:36,5,190
6,383,3.0,1996-10-17 12:12:00,5,197
6,281,4.0,1996-10-17 12:12:00,5,142
6,104,4.0,1996-10-17 12:12:29,5,56
6,546,2.0,1996-10-17 12:12:29,5,264
6,708,4.0,1996-10-17 12:12:56,5,302
6,267,3.0,1996-10-17 12:12:56,5,136
6,361,4.0,1996-10-17 12:12:56,5,180
6,24,4.0,1996-10-17 12:13:17,5,20
